"locus"	"symbol"	"name"	"Length"	"observed"	"expected"	"Gscore"	"Nframeshift"	"Nsynonymous"
"644"	"MMP0616"	""	"OB-fold nucleic acid binding domain"	"1275"	"0"	"0.082752044964119"	"0"	"0"	"0"
"645"	"MMP0617"	"radB"	"DNA repair and recombination protein radB"	"651"	"0"	"0.042252220605209"	"0"	"0"	"0"
"646"	"MMP0618"	""	"conserved hypothetical protein"	"330"	"0"	"0.0214181763436543"	"0"	"0"	"0"
"647"	"MMP0619"	""	"Putative DNA binding protein"	"396"	"0"	"0.0257018116123852"	"0"	"0"	"0"
"648"	"MMP0620"	"atwA"	"methyl coenzyme M reductase, component A2"	"1596"	"0"	"0.103586089225674"	"0"	"0"	"0"
"649"	"MMP0621"	""	"conserved hypothetical archaeal protein"	"810"	"0"	"0.0525718873889697"	"0"	"0"	"0"
"650"	"MMP0622"	""	"ADP-ribosylglycohydrolase (draG) homolog"	"909"	"0"	"0.058997340292066"	"0"	"0"	"0"
"651"	"MMP0623"	""	"Protein of unknown function DUF124"	"669"	"0"	"0.0434204847694083"	"0"	"0"	"0"
"652"	"MMP0624"	""	"conserved hypothetical protein"	"402"	"0"	"0.0260912330004516"	"0"	"0"	"0"
"653"	"MMP0625"	""	"KOW motif"	"234"	"0"	"0.0151874341345913"	"0"	"0"	"0"
"654"	"MMP0626"	"cmk"	"cytidylate kinase"	"537"	"0"	"0.0348532142319466"	"0"	"0"	"0"
"655"	"MMP0627"	""	"Ribosomal protein L34e"	"270"	"0"	"0.0175239624629899"	"0"	"0"	"0"
"656"	"MMP0628"	""	"probable Molybdenum-pterin binding protein"	"207"	"0"	"0.0134350378882923"	"0"	"0"	"0"
"657"	"MMP0629"	""	"conserved hypothetical archaeal protein"	"399"	"0"	"0.0258965223064184"	"0"	"0"	"0"
"658"	"MMP0630"	"feoB"	"ferrous iron transporter (GTP-binding)"	"1944"	"0"	"0.126172529733527"	"0"	"0"	"0"
"659"	"MMP0631"	""	"putatuve iron dependent repressor"	"405"	"0"	"0.0262859436944849"	"0"	"0"	"0"
"660"	"MMP0632"	""	"ATP/GTP-binding site motif A (P-loop)"	"1167"	"0"	"0.0757424599789231"	"0"	"0"	"0"
"661"	"MMP0633"	""	"Rubrerythrin"	"582"	"0"	"0.0377738746424449"	"0"	"0"	"0"
"662"	"MMP0634"	""	"conserved hypothetical protein"	"1194"	"0"	"0.0774948562252221"	"0"	"0"	"0"
"663"	"MMP0635"	""	"ABC transporter:ATPase subunit"	"726"	"0"	"0.0471199879560395"	"0"	"0"	"0"
"664"	"MMP0636"	""	"conserved hypothetical protein"	"1233"	"0"	"0.0800260952476539"	"0"	"0"	"0"
"665"	"MMP0637"	""	"Transcriptional regulator, ArsR family member"	"543"	"0"	"0.035242635620013"	"0"	"0"	"0"
"666"	"MMP0638"	""	"conserved hypothetical protein"	"2238"	"0"	"0.145254177748783"	"0"	"0"	"0"
"667"	"MMP0639"	""	"LSU ribosomal protein L23E"	"189"	"0"	"0.0122667737240929"	"0"	"0"	"0"
"668"	"MMP0640"	""	"SSU ribosomal protein S28E"	"231"	"0"	"0.014992723440558"	"0"	"0"	"0"
"669"	"MMP0641"	""	"Ribosomal protein L7AE:Ribosomal protein L7Ae/L30e/S12e/Gadd45"	"354"	"0"	"0.0229758618959201"	"0"	"0"	"0"
"670"	"MMP0642"	""	"conserved hypothetical archaeal protein"	"978"	"0"	"0.0634756862548301"	"0"	"0"	"0"
"672"	"MMP0644"	""	"Cation efflux protein"	"876"	"0"	"0.0568555226577006"	"0"	"0"	"0"
"673"	"MMP0645"	"mdh"	"malate dehydrogenase, MDHII (NADP+-dependent)"	"945"	"0"	"0.0613338686204647"	"0"	"0"	"0"
"674"	"MMP0646"	""	"hypothetical protein"	"201"	"0"	"0.0130456165002258"	"0"	"0"	"0"
"675"	"MMP0647"	""	"ATP/GTP-binding site motif A (P-loop):Protein of unknown function DUF101"	"417"	"0"	"0.0270647864706178"	"0"	"0"	"0"
"676"	"MMP0648"	"rtcA"	"RNA 3'-terminal phosphate cyclase"	"1014"	"0"	"0.0658122145832288"	"0"	"0"	"0"
"677"	"MMP0649"	""	"Carbamoyltransferase"	"1536"	"0"	"0.0996918753450093"	"0"	"0"	"0"
"678"	"MMP0650"	"ilvB"	"Acetohydroxyacid synthase large subunit"	"1764"	"0"	"0.114489888091534"	"0"	"0"	"0"
"679"	"MMP0651"	"ilvN"	"Acetohydroxyacid synthase small subunit"	"510"	"0"	"0.0331008179856476"	"0"	"0"	"0"
"680"	"MMP0652"	""	"hypothetical protein"	"453"	"0"	"0.0294013147990164"	"0"	"0"	"0"
"681"	"MMP0653"	""	"sodium-dependent transporter"	"966"	"0"	"0.0626968434786973"	"0"	"0"	"0"
"682"	"MMP0654"	"ilvC"	"Ketol-acid reductoisomerase"	"993"	"0"	"0.0644492397249962"	"0"	"0"	"0"
"683"	"MMP0655"	""	"hypothetical protein"	"195"	"0"	"0.0126561951121594"	"0"	"0"	"0"
"684"	"MMP0656"	""	"conserved hypothetical protein"	"552"	"0"	"0.0358267677021127"	"0"	"0"	"0"
"685"	"MMP0657"	""	"conserved hypothetical protein"	"273"	"0"	"0.0177186731570231"	"0"	"0"	"0"
"686"	"MMP0658"	""	"MoaA/nifB/pqqE family"	"894"	"0"	"0.0580237868218999"	"0"	"0"	"0"
"687"	"MMP0659"	""	"Peptidase U32"	"1212"	"0"	"0.0786631203894214"	"0"	"0"	"0"
"688"	"MMP0660"	"apt"	"Adenine phosphoribosyltransferase"	"519"	"0"	"0.0336849500677473"	"0"	"0"	"0"
"689"	"MMP0661"	""	"Putative ATP binding related protein"	"876"	"0"	"0.0568555226577006"	"0"	"0"	"0"
"690"	"MMP0662"	""	"hypothetical protein"	"231"	"0"	"0.014992723440558"	"0"	"0"	"0"
"691"	"MMP0663"	""	"Sulfate transporter:Sulfate transporter/antisigma-factor antagonist STAS"	"1620"	"0"	"0.105143774777939"	"0"	"0"	"0"
"692"	"MMP0664"	""	"Protein of unknown function DUF125"	"561"	"0"	"0.0364108997842124"	"0"	"0"	"0"
"693"	"MMP0665"	""	"conserved hypothetical protein"	"489"	"0"	"0.0317378431274151"	"0"	"0"	"0"
"694"	"MMP0666"	""	"Na+/Pi-cotransporter related protein"	"1626"	"0"	"0.105533196166006"	"0"	"0"	"0"
"695"	"MMP0667"	""	"SSU Ribosomal protein S2"	"663"	"0"	"0.0430310633813419"	"0"	"0"	"0"
"696"	"MMP0668"	""	"conserved hypothetical protein"	"609"	"0"	"0.0395262708887439"	"0"	"0"	"0"
"697"	"MMP0669"	""	"SSU ribosomal protein S3AE"	"678"	"0"	"0.044004616851508"	"0"	"0"	"0"
"698"	"MMP0670"	""	"conserved hypothetical protein"	"891"	"0"	"0.0578290761278667"	"0"	"0"	"0"
"699"	"MMP0671"	"ipa-20r"	"conserved hypothetical protein"	"195"	"0"	"0.0126561951121594"	"0"	"0"	"0"
"700"	"MMP0672"	""	"Binding-protein-dependent transport systems inner membrane component:Ketopantoate reductase ApbA/PanE"	"921"	"0"	"0.0597761830681989"	"0"	"0"	"0"
"701"	"MMP0673"	""	"TPR repeat"	"1230"	"0"	"0.0798313845536207"	"0"	"0"	"0"
"702"	"MMP0674"	""	"Helix-turn-helix DNA binding protein"	"204"	"0"	"0.013240327194259"	"0"	"0"	"0"
"703"	"MMP0675"	""	"conserved hypothetical archaeal protein"	"387"	"0"	"0.0251176795302855"	"0"	"0"	"0"
"704"	"MMP0676"	""	"Intermediate filament protein:ATP/GTP-binding site motif A (P-loop):AAA ATPase"	"1398"	"0"	"0.0907351834194811"	"0"	"0"	"0"
"705"	"MMP0677"	""	"conserved hypothetical protein"	"477"	"0"	"0.0309590003512822"	"0"	"0"	"0"
"706"	"MMP0678"	""	"Predicted transcriptional regulator; Helix-turn-helix motif"	"1011"	"0"	"0.0656175038891956"	"0"	"0"	"0"
"707"	"MMP0679"	""	"Na+/H+ Antiporter related protein"	"1578"	"0"	"0.102417825061474"	"0"	"0"	"0"
"708"	"MMP0680"	""	"Uracil Phosphoribosyltransferase"	"696"	"0"	"0.0451728810157073"	"0"	"0"	"0"
"709"	"MMP0681"	""	"Xanthine/uracil permease family"	"1242"	"0"	"0.0806102273297536"	"0"	"0"	"0"
"710"	"MMP0682"	""	"conserved hypothetical protein"	"567"	"0"	"0.0368003211722788"	"0"	"0"	"0"
"711"	"MMP0683"	"ftsY"	"signal recognition particle receptor SRalpha"	"1152"	"0"	"0.074768906508757"	"0"	"0"	"0"
"712"	"MMP0684"	"hsp20"	"Heat shock protein Hsp20"	"465"	"0"	"0.0301801575751493"	"0"	"0"	"0"
"713"	"MMP0685"	""	"SAM (and some other nucleotide) binding motif:N-6 Adenine-specific DNA methylase"	"642"	"0"	"0.0416680885231093"	"0"	"0"	"0"
"714"	"MMP0686"	""	""	"819"	"0"	"0.0531560194710694"	"0"	"0"	"0"
"715"	"MMP0687"	"tpiA"	"Triosephosphate isomerase"	"522"	"0"	"0.0338796607617805"	"0"	"0"	"0"
"716"	"MMP0688"	""	"Phenylalanyl-tRNA synthetase alpha subunit"	"1614"	"0"	"0.104754353389873"	"0"	"0"	"0"
"717"	"MMP0689"	""	"Xanthine/uracil permease family"	"1302"	"0"	"0.084504441210418"	"0"	"0"	"0"
"718"	"MMP0690"	""	"polyferredoxin"	"702"	"0"	"0.0455623024037738"	"0"	"0"	"0"
"719"	"MMP0691"	""	"conserved hypothetical archaeal protein"	"546"	"0"	"0.0354373463140463"	"0"	"0"	"0"
"720"	"MMP0692"	""	"conserved hypothetical protein"	"960"	"0"	"0.0623074220906308"	"0"	"0"	"0"
"721"	"MMP0693"	""	"Aminoacyl-tRNA synthetase, class II"	"867"	"0"	"0.0562713905756009"	"0"	"0"	"0"
"723"	"MMP0695"	"psmB"	"proteasome, subunit beta"	"660"	"0"	"0.0428363526873087"	"0"	"0"	"0"
"724"	"MMP0696"	"proS"	"Prolyl-tRNA synthetase"	"1383"	"0"	"0.089761629949315"	"0"	"0"	"0"
"725"	"MMP0697"	"leuS"	"Leucyl-tRNA synthetase"	"2868"	"0"	"0.18614342349576"	"0"	"0"	"0"
"726"	"MMP0698"	""	"conserved hypothetical protein"	"318"	"0"	"0.0206393335675215"	"0"	"0"	"0"
"727"	"MMP0699"	""	"C-5 cytosine-specific DNA methylase:Multi antimicrobial extrusion (MatE) protein"	"1344"	"0"	"0.0872303909268831"	"0"	"0"	"0"
"728"	"MMP0700"	""	"transcriptional regulator PadR-like family"	"552"	"0"	"0.0358267677021127"	"0"	"0"	"0"
"729"	"MMP0701"	""	"conserved hypothetical protein"	"444"	"0"	"0.0288171827169167"	"0"	"0"	"0"
"730"	"MMP0702"	""	"conserved hypothetical protein"	"879"	"0"	"0.0570502333517338"	"0"	"0"	"0"
"731"	"MMP0703"	""	"conserved hypothetical protein"	"1023"	"0"	"0.0663963466653285"	"0"	"0"	"0"
"732"	"MMP0704"	""	"ParA type ATPase"	"870"	"0"	"0.0564661012696342"	"0"	"0"	"0"
"734"	"MMP0706"	""	"NAD binding site:UDP-glucose/GDP-mannose dehydrogenase"	"1284"	"0"	"0.0833361770462187"	"0"	"0"	"0"
"735"	"MMP0707"	""	"Na+/H+ exchanger"	"1254"	"0"	"0.0813890701058865"	"0"	"0"	"0"
"736"	"MMP0708"	""	"conserved hypothetical protein"	"711"	"0"	"0.0461464344858734"	"0"	"0"	"0"
"737"	"RNA_14"	"tRNA-Arg2"	"tRNA-Arg"	"74"	"0"	"0.00480286378615279"	"0"	"0"	"0"
"738"	"MMP0709"	""	"hypothetical protein"	"597"	"0"	"0.038747428112611"	"0"	"0"	"0"
"739"	"MMP0710"	""	"cation-transporting ATPase"	"2781"	"0"	"0.180496813368796"	"0"	"0"	"0"
"740"	"MMP0711"	"corA"	"magnesium, nickel and cobalt transport protein"	"1059"	"0"	"0.0687328749937271"	"0"	"0"	"0"
"741"	"MMP0712"	""	"similar to amino acid ABC transporter substrate-binding protein"	"747"	"0"	"0.0484829628142721"	"0"	"0"	"0"
"742"	"MMP0713"	"iorA2"	"indolepyruvate oxidoreductase subunit alpha 2"	"1737"	"0"	"0.112737491845235"	"0"	"0"	"0"
"743"	"MMP0714"	"iorB2"	"indolepyruvate oxidoreductase subunit beta 2"	"567"	"0"	"0.0368003211722788"	"0"	"0"	"0"
"744"	"MMP0715"	""	"coenzyme F390 synthetase II"	"1299"	"0"	"0.0843097305163848"	"0"	"0"	"0"
"745"	"MMP0716"	""	"Acetohydroxyacid synthase small subunit Related"	"426"	"0"	"0.0276489185527174"	"0"	"0"	"0"
"746"	"MMP0717"	""	"hypothetical protein"	"537"	"0"	"0.0348532142319466"	"0"	"0"	"0"
"747"	"MMP0718"	""	"hypothetical protein"	"351"	"0"	"0.0227811512018869"	"0"	"0"	"0"
"748"	"MMP0719"	""	"predicted transcriptional regluator"	"408"	"0"	"0.0264806543885181"	"0"	"0"	"0"
"749"	"MMP0720"	""	"Prismane"	"1641"	"0"	"0.106506749636172"	"0"	"0"	"0"
"750"	"MMP0721"	""	"ferredoxin"	"681"	"0"	"0.0441993275455412"	"0"	"0"	"0"
"751"	"MMP0722"	""	"Conserved Hypothetical Archael Protein"	"633"	"0"	"0.0410839564410097"	"0"	"0"	"0"
"752"	"MMP0723"	""	"conserved hypothetical protein"	"345"	"0"	"0.0223917298138204"	"0"	"0"	"0"
"753"	"MMP0724"	""	"hypothetical protein"	"345"	"0"	"0.0223917298138204"	"0"	"0"	"0"
"754"	"MMP0725"	""	"putative integral membrane protein"	"558"	"0"	"0.0362161890901792"	"0"	"0"	"0"
"755"	"MMP0726"	""	"hypothetical"	"282"	"0"	"0.0183028052391228"	"0"	"0"	"0"
"756"	"MMP0727"	"uvrB"	"excinuclease ABC subunit B"	"1941"	"0"	"0.125977819039494"	"0"	"0"	"0"
"757"	"MMP0728"	"uvrC"	"excinuclease ABC subunit C"	"1584"	"0"	"0.102807246449541"	"0"	"0"	"0"
"758"	"MMP0729"	"uvrA"	"excinuclease ABC subunit A"	"2856"	"0"	"0.185364580719627"	"0"	"0"	"0"
"759"	"MMP0730"	""	"Protein of unknown function DUF6"	"420"	"0"	"0.027259497164651"	"0"	"0"	"0"
"760"	"MMP0731"	""	"Exonuclease VII, small subunit related protein"	"204"	"0"	"0.013240327194259"	"0"	"0"	"0"
"761"	"MMP0732"	"xseA"	"Exonuclease VII, large subunit:OB-fold nucleic acid binding domain"	"1224"	"0"	"0.0794419631655543"	"0"	"0"	"0"
"762"	"MMP0733"	""	"Putative membrane pump"	"1353"	"0"	"0.0878145230089828"	"0"	"0"	"0"
"763"	"MMP0734"	""	"hypothetical protein"	"318"	"0"	"0.0206393335675215"	"0"	"0"	"0"
"764"	"MMP0735"	""	"N-6 Adenine-specific DNA methylase:N6 adenine-specific DNA methyltransferase, D12 class"	"921"	"0"	"0.0597761830681989"	"0"	"0"	"0"
"765"	"MMP0736"	""	"conserved hypothetical archaeal protein"	"255"	"0"	"0.0165504089928238"	"0"	"0"	"0"
"766"	"MMP0737"	""	"Protein of unknown function DUF108"	"804"	"0"	"0.0521824660009033"	"0"	"0"	"0"
"767"	"MMP0738"	""	"Elongation factor Tu, domain 2"	"930"	"0"	"0.0603603151502986"	"0"	"0"	"0"
"768"	"MMP0739"	""	"Asp/Glu racemase:Aspartate racemase"	"705"	"0"	"0.045757013097807"	"0"	"0"	"0"
"769"	"MMP0740"	""	"possible purine NTPase"	"681"	"0"	"0.0441993275455412"	"0"	"0"	"0"
"770"	"MMP0741"	""	"putative (NC_001811) unknown [Methanococcus maripaludis] gb|AAC45262.1| (U47023) unknown [Methanococcus maripaludis]"	"378"	"0"	"0.0245335474481859"	"0"	"0"	"0"
"771"	"MMP0742"	""	"conserved hypothetical protein"	"1170"	"0"	"0.0759371706729563"	"0"	"0"	"0"
"772"	"MMP0743"	""	"Probable integrase/recombinase"	"975"	"0"	"0.0632809755607969"	"0"	"0"	"0"
"773"	"MMP0744"	""	"conserved hypothetical archaeal protein"	"261"	"0"	"0.0169398303808902"	"0"	"0"	"0"
"774"	"MMP0745"	""	"hypothetical protein"	"159"	"0"	"0.0103196667837607"	"0"	"0"	"0"
"775"	"MMP0746"	""	"hypothetical protein"	"156"	"0"	"0.0101249560897275"	"0"	"0"	"0"
"776"	"MMP0747"	""	"hypothetical"	"231"	"0"	"0.014992723440558"	"0"	"0"	"0"
"777"	"MMP0748"	""	"MCM family related protein"	"2007"	"0"	"0.130261454308225"	"0"	"0"	"0"
"778"	"MMP0749"	""	"hypothetical protein"	"528"	"0"	"0.0342690821498469"	"0"	"0"	"0"
"779"	"MMP0750"	""	"hypothetical protein"	"213"	"0"	"0.0138244592763587"	"0"	"0"	"0"
"780"	"MMP0751"	""	"conserved hypothetical archaeal protein"	"198"	"0"	"0.0128509058061926"	"0"	"0"	"0"
"781"	"MMP0752"	""	"conserved archaeal hypothetical protein"	"300"	"0"	"0.0194710694033221"	"0"	"0"	"0"
"782"	"MMP0753"	""	"conserved hypothetical protein"	"1335"	"0"	"0.0866462588447835"	"0"	"0"	"0"
"783"	"MMP0754"	""	"hypothetical protein"	"1308"	"0"	"0.0848938625984845"	"0"	"0"	"0"
"784"	"MMP0755"	""	"ATP/GTP-binding site motif A (P-loop)"	"1815"	"0"	"0.117799969890099"	"0"	"0"	"0"
"785"	"MMP0756"	""	"conserved hypothetical protein"	"1281"	"0"	"0.0831414663521855"	"0"	"0"	"0"
"786"	"MMP0757"	""	"conserved hypothetical protein"	"309"	"0"	"0.0200552014854218"	"0"	"0"	"0"
"787"	"MMP0758"	""	"HNH endonuclease:HNH nuclease"	"972"	"0"	"0.0630862648667637"	"0"	"0"	"0"
"788"	"MMP0759"	""	"putative lmo0304"	"1185"	"0"	"0.0769107241431224"	"0"	"0"	"0"
"789"	"MMP0760"	""	"hypothetical protein"	"231"	"0"	"0.014992723440558"	"0"	"0"	"0"
"790"	"MMP0761"	""	"hypothetical protein"	"375"	"0"	"0.0243388367541527"	"0"	"0"	"0"
"791"	"MMP0762"	""	"TPR repeat"	"528"	"0"	"0.0342690821498469"	"0"	"0"	"0"
"792"	"MMP0763"	""	"hypothetical protein"	"309"	"0"	"0.0200552014854218"	"0"	"0"	"0"
"793"	"MMP0764"	""	"hypothetical protein"	"273"	"0"	"0.0177186731570231"	"0"	"0"	"0"
"794"	"MMP0765"	""	"hypothetical"	"1005"	"0"	"0.0652280825011291"	"0"	"0"	"0"
"795"	"MMP0766"	"resP"	"Site-specific recombinase"	"555"	"0"	"0.0360214783961459"	"0"	"0"	"0"
"796"	"MMP0767"	""	"conserved hypothetical protein"	"951"	"0"	"0.0617232900085311"	"0"	"0"	"0"
"797"	"MMP0768"	""	"Conserved Hypothetical Protein"	"1419"	"0"	"0.0920981582777137"	"0"	"0"	"0"
"798"	"MMP0769"	""	"conserved hypothetical archaeal protein"	"1878"	"0"	"0.121888894464797"	"0"	"0"	"0"
"799"	"MMP0770"	""	"probable ABC transporter"	"753"	"0"	"0.0488723842023385"	"0"	"0"	"0"
"800"	"MMP0771"	""	""	"492"	"0"	"0.0319325538214483"	"0"	"0"	"0"
"801"	"MMP0772"	""	"hypothetical protein"	"765"	"0"	"0.0496512269784714"	"0"	"0"	"0"
"802"	"MMP0773"	""	"conserved hypothetical archaeal protein"	"1374"	"0"	"0.0891774978672153"	"0"	"0"	"0"
"803"	"MMP0774"	""	"hypothetical protein"	"540"	"0"	"0.0350479249259798"	"0"	"0"	"0"
"804"	"MMP0775"	""	"hypothetical protein"	"441"	"0"	"0.0286224720228835"	"0"	"0"	"0"
"805"	"MMP0776"	""	"conserved hypothetical archaeal protein"	"480"	"0"	"0.0311537110453154"	"0"	"0"	"0"
"806"	"MMP0777"	""	"hypothetical protein"	"732"	"0"	"0.047509409344106"	"0"	"0"	"0"
"807"	"MMP0778"	""	"hypothetical protein"	"318"	"0"	"0.0206393335675215"	"0"	"0"	"0"
"808"	"MMP0779"	""	"conserved hypothetical protein"	"450"	"0"	"0.0292066041049832"	"0"	"0"	"0"
"809"	"MMP0780"	""	"Conserved hypothetical protein"	"2031"	"0"	"0.131819139860491"	"0"	"0"	"0"
"810"	"MMP0781"	""	"conserved hypothetical archaeal protein"	"1941"	"0"	"0.125977819039494"	"0"	"0"	"0"
"811"	"MMP0782"	""	"conserved hypothetical protein"	"336"	"0"	"0.0218075977317208"	"0"	"0"	"0"
"812"	"RNA_32"	"tRNA-Ser3"	"tRNA-Ser"	"87"	"0"	"0.00564661012696342"	"0"	"0"	"0"
"813"	"MMP0783"	""	"conserved hypothetical protein"	"1500"	"0"	"0.0973553470166106"	"0"	"0"	"0"
"814"	"MMP0784"	""	"conserved hypothetical protein"	"411"	"0"	"0.0266753650825513"	"0"	"0"	"0"
"815"	"MMP0785"	"dop"	"Chymotrypsin serine protease, family S1"	"777"	"0"	"0.0504300697546043"	"0"	"0"	"0"
"816"	"MMP0786"	""	"hypothetical protein"	"156"	"0"	"0.0101249560897275"	"0"	"0"	"0"
"817"	"MMP0787"	""	"Transcriptional regulator, MarR Family Member"	"495"	"0"	"0.0321272645154815"	"0"	"0"	"0"
"818"	"MMP0788"	""	"Conserved hypothetical protein"	"2163"	"0"	"0.140386410397953"	"0"	"0"	"0"
"819"	"MMP0789"	""	"Permease for cytosine/purines, uracil, thiamine, allantoin"	"1236"	"0"	"0.0802208059416872"	"0"	"0"	"0"
"820"	"MMP0790"	""	"hypothetical protein"	"603"	"0"	"0.0391368495006775"	"0"	"0"	"0"
"821"	"MMP0791"	""	"Transcriptional regulator, TetR Family Member"	"579"	"0"	"0.0375791639484117"	"0"	"0"	"0"
"822"	"MMP0792"	""	"membrane protein"	"996"	"0"	"0.0646439504190295"	"0"	"0"	"0"
"823"	"MMP0793"	""	"possible predicted protein"	"948"	"0"	"0.0615285793144979"	"0"	"0"	"0"
"824"	"MMP0794"	""	"hypothetical protein"	"519"	"0"	"0.0336849500677473"	"0"	"0"	"0"
"825"	"MMP0795"	""	"possible predicted protein"	"525"	"0"	"0.0340743714558137"	"0"	"0"	"0"
"826"	"MMP0796"	""	"probable sugar efflux transporter"	"1215"	"0"	"0.0788578310834546"	"0"	"0"	"0"
"827"	"MMP0797"	""	"General substrate transporter"	"1206"	"0"	"0.0782736990013549"	"0"	"0"	"0"
"828"	"MMP0798"	""	"hypothetical protein"	"669"	"0"	"0.0434204847694083"	"0"	"0"	"0"
"829"	"MMP0799"	""	"Transcriptional regulator, TetR Family Member"	"579"	"0"	"0.0375791639484117"	"0"	"0"	"0"
"830"	"MMP0800"	""	"Conserved hypothetical Archael protein"	"1083"	"0"	"0.0702905605459929"	"0"	"0"	"0"
"831"	"MMP0801"	""	""	"903"	"0"	"0.0586079189039996"	"0"	"0"	"0"
"832"	"MMP0802"	""	"Iron-containing alcohol dehydrogenase"	"1170"	"0"	"0.0759371706729563"	"0"	"0"	"0"
"833"	"MMP0803"	""	"conserved archaeal protein"	"1113"	"0"	"0.0722376674863251"	"0"	"0"	"0"
"834"	"MMP0804"	""	"hypothetical protein"	"516"	"0"	"0.0334902393737141"	"0"	"0"	"0"
"835"	"MMP0805"	""	"predicted protein"	"549"	"0"	"0.0356320570080795"	"0"	"0"	"0"
"836"	"MMP0806"	""	"conserved hypothetical protein"	"720"	"0"	"0.0467305665679731"	"0"	"0"	"0"
"837"	"MMP0807"	""	"Carboxymuconolactone decarboxylase Related Protein"	"753"	"0"	"0.0488723842023385"	"0"	"0"	"0"
"838"	"MMP0808"	""	"conserved hypothetical protein"	"1194"	"0"	"0.0774948562252221"	"0"	"0"	"0"
"839"	"MMP0809"	""	"Phosphoribosylaminoimidazole carboxylase related protein"	"786"	"0"	"0.051014201836704"	"0"	"0"	"0"
"840"	"MMP0810"	""	"conserved hypothetical protein"	"609"	"0"	"0.0395262708887439"	"0"	"0"	"0"
"841"	"MMP0811"	""	"hypothetical protein"	"513"	"0"	"0.0332955286796808"	"0"	"0"	"0"
"842"	"MMP0812"	""	"conserved hypothetical protein"	"2154"	"0"	"0.139802278315853"	"0"	"0"	"0"
"843"	"MMP0813"	""	"conserved hypothetical protein"	"1110"	"0"	"0.0720429567922919"	"0"	"0"	"0"
"844"	"MMP0814"	""	"hypothetical protein"	"1239"	"0"	"0.0804155166357204"	"0"	"0"	"0"
"845"	"MMP0815"	""	"conserved hypothetical protein"	"2301"	"0"	"0.149343102323481"	"0"	"0"	"0"
"846"	"MMP0816"	""	"bacterial seryl-tRNA synthetase related"	"222"	"0"	"0.0144085913584584"	"0"	"0"	"0"
"847"	"MMP0817"	"frcB"	"coenzyme F420-reducing hydrogenase subunit beta"	"849"	"0"	"0.0551031264114016"	"0"	"0"	"0"
"848"	"MMP0818"	"frcG"	"coenzyme F420-reducing hydrogenase subunit gamma"	"729"	"0"	"0.0473146986500728"	"0"	"0"	"0"
"849"	"MMP0819"	"frcD"	"coenzyme F420-reducing hydrogenase subunit delta"	"501"	"0"	"0.0325166859035479"	"0"	"0"	"0"
"850"	"MMP0820"	"frcA"	"coenzyme F420-reducing hydrogenase subunit alpha"	"1233"	"0"	"0.0800260952476539"	"0"	"0"	"0"
"851"	"MMP0821"	"vhcD"	"coenzyme F420-non-reducing hydrogenase subunit delta"	"423"	"0"	"0.0274542078586842"	"0"	"0"	"0"
"852"	"MMP0822"	"vhcG"	"coenzyme F420-non-reducing hydrogenase subunit gamma"	"903"	"0"	"0.0586079189039996"	"0"	"0"	"0"
"853"	"MMP0823"	"vhcA"	"coenzyme F420-non-reducing hydrogenase subunit alpha"	"1416"	"0"	"0.0919034475836804"	"0"	"0"	"0"
"854"	"MMP0824"	"vhcB"	"coenzyme F420-non-reducing hydrogenase subunit beta"	"1194"	"0"	"0.0774948562252221"	"0"	"0"	"0"
"855"	"MMP0825"	"hdrA"	"heterodisulfide reductase subunit A"	"1965"	"0"	"0.12753550459176"	"0"	"0"	"0"
"856"	"MMP0826"	""	"hypothetical protein"	"267"	"0"	"0.0173292517689567"	"0"	"0"	"0"
"857"	"MMP0827"	""	"hypothetical protein"	"294"	"0"	"0.0190816480152557"	"0"	"0"	"0"
"858"	"MMP0828"	""	"hypothetical protein"	"345"	"0"	"0.0223917298138204"	"0"	"0"	"0"
"859"	"MMP0829"	""	"Coenzyme B12-binding:Cobalamin-dependent methionine synthase, B12-binding"	"660"	"0"	"0.0428363526873087"	"0"	"0"	"0"
"860"	"MMP0830"	"mtaA"	"Uroporphyrinogen decarboxylase (URO-D)"	"1092"	"0"	"0.0708746926280925"	"0"	"0"	"0"
"861"	"MMP0831"	"mtbA"	"Uroporphyrinogen decarboxylase (URO-D)"	"1029"	"0"	"0.0667857680533949"	"0"	"0"	"0"
"863"	"MMP0833"	""	"conserved hypothetical protein"	"909"	"0"	"0.058997340292066"	"0"	"0"	"0"
"864"	"MMP0834"	"mtbA"	"Uroporphyrinogen decarboxylase (URO-D)"	"864"	"0"	"0.0560766798815677"	"0"	"0"	"0"
"865"	"MMP0835"	""	"conserved hypothetical protein"	"1305"	"0"	"0.0846991519044512"	"0"	"0"	"0"
"866"	"MMP0836"	""	"2-hydroxyglutaryl-CoA dehydratase (Component D) related protein"	"1182"	"0"	"0.0767160134490892"	"0"	"0"	"0"
"867"	"MMP0837"	""	"RNase HI related protein"	"606"	"0"	"0.0393315601947107"	"0"	"0"	"0"
"868"	"MMP0838"	""	"Protein of unknown function DUF45"	"669"	"0"	"0.0434204847694083"	"0"	"0"	"0"
"869"	"MMP0839"	""	"hypothetical protein"	"471"	"0"	"0.0305695789632157"	"0"	"0"	"0"
"870"	"MMP0840"	""	"Transcriptional regulator, TetR Family Member"	"591"	"0"	"0.0383580067245446"	"0"	"0"	"0"
"871"	"MMP0841"	""	"conserved hypothetical protein"	"846"	"0"	"0.0549084157173684"	"0"	"0"	"0"
