"locus"	"symbol"	"name"	"Length"	"observed"	"expected"	"Gscore"	"Nframeshift"	"Nsynonymous"
"945"	"DVU_0921"	""	"5-nitroimidazole antibiotic resistance protein"	"468"	"0"	"0.0175112651520935"	"0"	"0"	"0"
"946"	"DVU_0922"	""	"cytochrome c family protein"	"558"	"0"	"0.0208788161428807"	"0"	"0"	"0"
"947"	"DVU_0923"	""	"L-PSP family endoribonuclease"	"399"	"0"	"0.0149294760591566"	"0"	"0"	"0"
"948"	"DVU_0924"	"rumA"	"23S rRNA (uracil-5-)-methyltransferase RumA"	"1407"	"0"	"0.0526460471559734"	"0"	"0"	"0"
"949"	"DVU_0925"	"rfbA"	"glucose-1-phosphate thymidylyltransferase"	"909"	"0"	"0.0340122650069509"	"0"	"0"	"0"
"950"	"DVU_0926"	""	"hypothetical protein"	"192"	"0"	"0.00718410878034605"	"0"	"0"	"0"
"951"	"DVU_0927"	"rplU"	"50S ribosomal protein L21"	"309"	"0"	"0.0115619250683694"	"0"	"0"	"0"
"952"	"DVU_0928"	"rpmA"	"50S ribosomal protein L27"	"264"	"0"	"0.00987814957297583"	"0"	"0"	"0"
"953"	"DVU_0929"	"obgE"	"GTPase ObgE"	"1101"	"0"	"0.0411963737872969"	"0"	"0"	"0"
"954"	"DVU_0930"	"proB"	"gamma-glutamyl kinase"	"1143"	"0"	"0.0427678975829976"	"0"	"0"	"0"
"955"	"DVU_0931"	"thiD"	"phosphomethylpyrimidine kinase"	"807"	"0"	"0.030195707217392"	"0"	"0"	"0"
"956"	"DVU_0932"	""	"sensor histidine kinase"	"1176"	"0"	"0.0440026662796196"	"0"	"0"	"0"
"957"	"DVU_0933"	""	"response regulator"	"1245"	"0"	"0.0465844553725564"	"0"	"0"	"0"
"958"	"DVU_0934"	""	"hypothetical protein"	"261"	"0"	"0.00976589787328292"	"0"	"0"	"0"
"959"	"DVU_0935"	""	"methyl-accepting chemotaxis protein"	"2505"	"0"	"0.0937301692435774"	"0"	"0"	"0"
"960"	"DVU_0936"	""	"hypothetical protein"	"375"	"0"	"0.0140314624616134"	"0"	"0"	"0"
"961"	"DVU_0937"	""	"hypothetical protein"	"387"	"0"	"0.014480469260385"	"0"	"0"	"0"
"962"	"DVU_0938"	""	"isoamylase N-terminal domain-containing protein"	"369"	"0"	"0.0138069590622276"	"0"	"0"	"0"
"963"	"DVU_0939"	""	"hypothetical protein"	"750"	"0"	"0.0280629249232268"	"0"	"0"	"0"
"964"	"DVU_0940"	""	"diguanylate cyclase"	"732"	"0"	"0.0273894147250693"	"0"	"0"	"0"
"965"	"DVU_0941"	""	"M16 family peptidase"	"2895"	"0"	"0.108322890203655"	"0"	"0"	"0"
"966"	"DVU_0942"	""	"Fur family transcriptional regulator"	"435"	"0"	"0.0162764964554715"	"0"	"0"	"0"
"967"	"DVU_0943"	""	"hypothetical protein"	"1800"	"0"	"0.0673510198157443"	"0"	"0"	"0"
"968"	"DVU_0944"	""	"hypothetical protein"	"258"	"0"	"0.00965364617359001"	"0"	"0"	"0"
"969"	"DVU_0945"	""	"sensor histidine kinase"	"2433"	"0"	"0.0910361284509477"	"0"	"0"	"0"
"970"	"DVU_0946"	""	"sigma-54 dependent transcriptional regulator/response regulator"	"1431"	"0"	"0.0535440607535167"	"0"	"0"	"0"
"971"	"DVU_0947"	""	"hypothetical protein"	"906"	"0"	"0.0339000133072579"	"0"	"0"	"0"
"972"	"DVU_0948"	""	"hypothetical protein"	"429"	"0"	"0.0160519930560857"	"0"	"0"	"0"
"973"	"DVU_0949"	""	"hypothetical protein"	"762"	"0"	"0.0285119317219984"	"0"	"0"	"0"
"974"	"DVU_0950"	""	"hypothetical protein"	"117"	"0"	"0.00437781628802338"	"0"	"0"	"0"
"975"	"DVU_0951"	""	"molybdopterin biosynthesis MoeA protein"	"1338"	"0"	"0.0500642580630366"	"0"	"0"	"0"
"976"	"DVU_0952"	""	"hypothetical protein"	"873"	"0"	"0.032665244610636"	"0"	"0"	"0"
"977"	"DVU_0953"	"tyrS"	"tyrosyl-tRNA synthetase"	"1197"	"0"	"0.0447884281774699"	"0"	"0"	"0"
"978"	"DVU_0954"	""	"organic solvent tolerance protein"	"2295"	"0"	"0.0858725502650739"	"0"	"0"	"0"
"979"	"DVU_0955"	"alr"	"alanine racemase"	"1131"	"0"	"0.042318890784226"	"0"	"0"	"0"
"980"	"DVU_0956"	"rpsF"	"30S ribosomal protein S6"	"306"	"0"	"0.0114496733686765"	"0"	"0"	"0"
"981"	"DVU_0957"	"rpsR"	"30S ribosomal protein S18"	"264"	"0"	"0.00987814957297583"	"0"	"0"	"0"
"982"	"DVU_0958"	"rplI"	"50S ribosomal protein L9"	"504"	"0"	"0.0188582855484084"	"0"	"0"	"0"
"983"	"DVU_0959"	"dnaB"	"replicative DNA helicase"	"1482"	"0"	"0.0554523396482961"	"0"	"0"	"0"
"984"	"DVU_0960"	""	"hypothetical protein"	"189"	"0"	"0.00707185708065315"	"0"	"0"	"0"
"985"	"DVU_0961"	""	"hypothetical protein"	"4065"	"0"	"0.152101053083889"	"0"	"0"	"0"
"986"	"DVU_0962"	""	"hypothetical protein"	"117"	"0"	"0.00437781628802338"	"0"	"0"	"0"
"987"	"DVU_0963"	""	"7-cyano-7-deazaguanine reductase"	"498"	"0"	"0.0186337821490226"	"0"	"0"	"0"
"988"	"DVU_0964"	""	"Glu/Leu/Phe/Val dehydrogenase"	"2994"	"0"	"0.112027196293521"	"0"	"0"	"0"
"989"	"DVU_0965"	""	"hypothetical protein"	"177"	"0"	"0.00662285028188152"	"0"	"0"	"0"
"990"	"DVU_0966"	""	"amino acid ABC transporter periplasmic amino acid-binding protein"	"819"	"0"	"0.0306447140161636"	"0"	"0"	"0"
"991"	"DVU_0967"	""	"His/Glu/Gln/Arg/opine ABC transporter permease"	"1014"	"0"	"0.0379410744962026"	"0"	"0"	"0"
"992"	"DVU_0968"	""	"amino acid ABC transporter ATP-binding protein"	"741"	"0"	"0.0277261698241481"	"0"	"0"	"0"
"993"	"DVU_0969"	""	"amino acid transporter LysE"	"747"	"0"	"0.0279506732235339"	"0"	"0"	"0"
"994"	"DVU_0970"	""	"lipoprotein"	"540"	"0"	"0.0202053059447233"	"0"	"0"	"0"
"995"	"DVU_0971"	""	"molybdenum cofactor biosynthesis protein"	"780"	"0"	"0.0291854419201558"	"0"	"0"	"0"
"996"	"DVU_0972"	""	"HD domain-containing protein"	"1266"	"0"	"0.0473702172704068"	"0"	"0"	"0"
"997"	"DVU_0973"	""	"4-hydroxybenzoate octaprenyltransferase"	"870"	"0"	"0.0325529929109431"	"0"	"0"	"0"
"998"	"DVU_0974"	""	"hypothetical protein"	"339"	"0"	"0.0126844420652985"	"0"	"0"	"0"
"999"	"DVU_0975"	""	"hypothetical protein"	"561"	"0"	"0.0209910678425736"	"0"	"0"	"0"
"1000"	"DVU_0976"	""	"response regulator"	"1164"	"0"	"0.043553659480848"	"0"	"0"	"0"
"1001"	"DVU_0977"	""	"hypothetical protein"	"150"	"0"	"0.00561258498464536"	"0"	"0"	"0"
"1002"	"DVU_0978"	""	"ABC transporter periplasmic substrate-binding protein"	"855"	"0"	"0.0319917344124785"	"0"	"0"	"0"
"1003"	"DVU_0979"	""	"dihydroxyacetone kinase subunit DhaK"	"1065"	"0"	"0.039849353390982"	"0"	"0"	"0"
"1004"	"DVU_0980"	""	"DAK2 domain-containing protein"	"633"	"0"	"0.0236851086352034"	"0"	"0"	"0"
"1005"	"DVU_0981"	""	"multiphosphoryl transfer protein"	"2565"	"0"	"0.0959752032374356"	"0"	"0"	"0"
"1006"	"DVU_0982"	""	"hypothetical protein"	"660"	"0"	"0.0246953739324396"	"0"	"0"	"0"
"1007"	"DVU_0983"	""	"hypothetical protein"	"546"	"0"	"0.0204298093441091"	"0"	"0"	"0"
"1008"	"DVU_0984"	"miaB"	"(dimethylallyl)adenosine tRNA methylthiotransferase"	"1350"	"0"	"0.0505132648618082"	"0"	"0"	"0"
"1009"	"DVU_0985"	""	"hypothetical protein"	"258"	"0"	"0.00965364617359001"	"0"	"0"	"0"
"1010"	"DVU_0986"	""	"hypothetical protein"	"120"	"0"	"0.00449006798771628"	"0"	"0"	"0"
"1011"	"DVU_0987"	""	"heavy metal-binding domain-containing protein"	"204"	"0"	"0.00763311557911768"	"0"	"0"	"0"
"1012"	"DVU_0988"	""	"carbohydrate kinase"	"927"	"0"	"0.0346857752051083"	"0"	"0"	"0"
"1013"	"DVU_0989"	""	"periplasmic divalent cation tolerance protein cutA"	"441"	"0"	"0.0165009998548573"	"0"	"0"	"0"
"1014"	"DVU_0990"	""	"endonuclease III"	"858"	"0"	"0.0321039861121714"	"0"	"0"	"0"
"1015"	"DVU_0991"	""	"hypothetical protein"	"819"	"0"	"0.0306447140161636"	"0"	"0"	"0"
"1016"	"DVU_0992"	"cheV-3"	"chemotaxis protein CheV"	"963"	"0"	"0.0360327956014232"	"0"	"0"	"0"
"1017"	"DVU_0993"	""	"hypothetical protein"	"723"	"0"	"0.0270526596259906"	"0"	"0"	"0"
"1018"	"DVU_0994"	""	"hypothetical protein"	"180"	"0"	"0.00673510198157443"	"0"	"0"	"0"
"1019"	"DVU_0995"	""	"ThiJ/PfpI family protein"	"588"	"0"	"0.0220013331398098"	"0"	"0"	"0"
"1020"	"DVU_0996"	""	"hypothetical protein"	"876"	"0"	"0.0327774963103289"	"0"	"0"	"0"
"1021"	"DVU_0997"	"metF"	"5,10-methylenetetrahydrofolate reductase"	"876"	"0"	"0.0327774963103289"	"0"	"0"	"0"
"1022"	"DVU_0998"	""	"heptosyltransferase"	"1056"	"0"	"0.0395125982919033"	"0"	"0"	"0"
"1023"	"DVU__tRNA-Lys-2"	""	"tRNA-Lys"	"76"	"0"	"0.00284370972555365"	"0"	"0"	"0"
"1024"	"DVU__tRNA-Lys-3"	""	"tRNA-Lys"	"76"	"0"	"0.00284370972555365"	"0"	"0"	"0"
"1025"	"DVU_0999"	""	"thio:disulfide interchange protein"	"2160"	"0"	"0.0808212237788931"	"0"	"0"	"0"
"1026"	"DVU_1000"	""	"M24 family peptidase"	"1224"	"0"	"0.0457986934747061"	"0"	"0"	"0"
"1027"	"DVU_1001"	""	"coenzyme A binding protein"	"405"	"0"	"0.0151539794585425"	"0"	"0"	"0"
"1028"	"DVU_1002"	""	"hypothetical protein"	"456"	"0"	"0.0170622583533219"	"0"	"0"	"0"
"1029"	"DVU_1003"	""	"dnaJ domain-containing protein"	"987"	"0"	"0.0369308091989664"	"0"	"0"	"0"
"1030"	"DVU_1004"	""	"hypothetical protein"	"885"	"0"	"0.0331142514094076"	"0"	"0"	"0"
"1031"	"DVU_1005"	""	"hypothetical protein"	"1221"	"0"	"0.0456864417750132"	"0"	"0"	"0"
"1032"	"DVU_1006"	""	"hypothetical protein"	"450"	"0"	"0.0168377549539361"	"0"	"0"	"0"
"1033"	"DVU_1007"	"cobU"	"adenosylcobinamide kinase/adenosylcobinamide phosphate guanyltransferase"	"537"	"0"	"0.0200930542450304"	"0"	"0"	"0"
"1034"	"DVU_1008"	""	"hypothetical protein"	"804"	"0"	"0.0300834555176991"	"0"	"0"	"0"
"1035"	"DVU_1009"	""	"hypothetical protein"	"615"	"0"	"0.023011598437046"	"0"	"0"	"0"
"1036"	"DVU_1010"	""	"hypothetical protein"	"204"	"0"	"0.00763311557911768"	"0"	"0"	"0"
"1037"	"DVU_1011"	""	"hypothetical protein"	"99"	"0"	"0.00370430608986593"	"0"	"0"	"0"
"1039"	"DVU_1013"	""	"TolC family type I secretion outer membrane protein"	"1371"	"0"	"0.0512990267596585"	"0"	"0"	"0"
"1040"	"DVU_1014"	""	"hypothetical protein"	"96"	"0"	"0.00359205439017303"	"0"	"0"	"0"
"1041"	"DVU_1015"	""	"hypothetical protein"	"147"	"0"	"0.00550033328495245"	"0"	"0"	"0"
"1042"	"DVU_1016"	""	"hypothetical protein"	"165"	"0"	"0.00617384348310989"	"0"	"0"	"0"
"1044"	"DVU_1018"	""	"HlyD family type I secretion membrane fusion protein"	"1347"	"0"	"0.0504010131621153"	"0"	"0"	"0"
"1045"	"DVU_1019"	""	"hypothetical protein"	"1221"	"0"	"0.0456864417750132"	"0"	"0"	"0"
"1046"	"DVU_1020"	""	"HD domain/sensory box protein"	"2106"	"0"	"0.0788006931844208"	"0"	"0"	"0"
"1047"	"DVU_1021"	""	"hypothetical protein"	"1167"	"0"	"0.0436659111805409"	"0"	"0"	"0"
"1048"	"DVU_1022"	""	"SUF system FeS assembly ATPase SufC"	"777"	"0"	"0.0290731902204629"	"0"	"0"	"0"
"1049"	"DVU_1023"	""	"rhomboid family protein"	"741"	"0"	"0.0277261698241481"	"0"	"0"	"0"
"1050"	"DVU_1024"	"rluD/coaE"	"ribosomal large subunit pseudouridine synthase D/dephospho-CoA kinase"	"1626"	"0"	"0.0608404212335557"	"0"	"0"	"0"
"1051"	"DVU_1025"	"upp"	"uracil phosphoribosyltransferase"	"627"	"0"	"0.0234606052358176"	"0"	"0"	"0"
"1052"	"DVU_1026"	"uraA"	"uracil permease"	"1260"	"0"	"0.047145713871021"	"0"	"0"	"0"
"1053"	"DVU_1027"	""	"hypothetical protein"	"972"	"0"	"0.0363695507005019"	"0"	"0"	"0"
"1054"	"DVU_1028"	"cmk"	"cytidylate kinase"	"699"	"0"	"0.0261546460284474"	"0"	"0"	"0"
"1055"	"DVU_1029"	"hisC"	"histidinol-phosphate aminotransferase"	"1122"	"0"	"0.0419821356851473"	"0"	"0"	"0"
"1056"	"DVU_1030"	""	"universal stress protein"	"444"	"0"	"0.0166132515545503"	"0"	"0"	"0"
"1058"	"DVU_1032"	""	"hypothetical protein"	"510"	"0"	"0.0190827889477942"	"0"	"0"	"0"
"1059"	"DVU_1033"	""	"competence/damage-inducible protein CinA protein, truncation"	"495"	"0"	"0.0185215304493297"	"0"	"0"	"0"
"1060"	"DVU_1034"	""	"hypothetical protein"	"786"	"0"	"0.0294099453195417"	"0"	"0"	"0"
"1061"	"DVU_1035"	""	"glucokinase"	"1065"	"0"	"0.039849353390982"	"0"	"0"	"0"
"1062"	"DVU_1036"	""	"hypothetical protein"	"885"	"0"	"0.0331142514094076"	"0"	"0"	"0"
"1063"	"DVU_1037"	""	"mercuric reductase"	"1443"	"0"	"0.0539930675522883"	"0"	"0"	"0"
"1064"	"DVU_1038"	"hisA"	"1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase"	"750"	"0"	"0.0280629249232268"	"0"	"0"	"0"
"1065"	"DVU_1039"	""	"lipoprotein"	"642"	"0"	"0.0240218637342821"	"0"	"0"	"0"
"1066"	"DVU_1040"	"hisB"	"imidazoleglycerol-phosphate dehydratase"	"609"	"0"	"0.0227870950376601"	"0"	"0"	"0"
"1067"	"DVU_1041"	"tatC"	"Sec-independent protein translocase TatC"	"774"	"0"	"0.02896093852077"	"0"	"0"	"0"
"1068"	"DVU_1042"	"tatB"	"twin-arginine translocation protein TatB"	"369"	"0"	"0.0138069590622276"	"0"	"0"	"0"
"1069"	"DVU_1043"	"guaA"	"GMP synthase"	"1548"	"0"	"0.0579218770415401"	"0"	"0"	"0"
"1070"	"DVU_1044"	"guaB"	"inosine-5`-monophosphate dehydrogenase"	"1458"	"0"	"0.0545543260507529"	"0"	"0"	"0"
"1071"	"DVU_1045"	""	"hypothetical protein"	"597"	"0"	"0.0223380882388885"	"0"	"0"	"0"
"1072"	"DVU_1046"	""	"hypothetical protein"	"138"	"0"	"0.00516357818587373"	"0"	"0"	"0"
"1073"	"DVU_1047"	"ccmC"	"cytochrome c-type biogenesis protein CcmC"	"675"	"0"	"0.0252566324309041"	"0"	"0"	"0"
"1074"	"DVU_1048"	"ccmB"	"cytochrome c-type biogenesis protein CcmB"	"678"	"0"	"0.025368884130597"	"0"	"0"	"0"
"1075"	"DVU_1049"	""	"ABC transporter ATP-binding protein"	"651"	"0"	"0.0243586188333608"	"0"	"0"	"0"
"1076"	"DVU_1050"	"ccmF"	"cytochrome c-type biogenesis protein CcmF"	"1896"	"0"	"0.0709430742059173"	"0"	"0"	"0"
"1077"	"DVU_1051"	"ccmE"	"cytochrome c-type biogenesis protein CcmE"	"414"	"0"	"0.0154907345576212"	"0"	"0"	"0"
"1078"	"DVU_1052"	""	"hypothetical protein"	"1065"	"0"	"0.039849353390982"	"0"	"0"	"0"
"1079"	"DVU_1053"	""	"hypothetical protein"	"93"	"0"	"0.00347980269048012"	"0"	"0"	"0"
"1080"	"DVU_1054"	""	"HAD superfamily hydrolase"	"639"	"0"	"0.0239096120345892"	"0"	"0"	"0"
"1081"	"DVU_1055"	""	"heptosyltransferase"	"1035"	"0"	"0.038726836394053"	"0"	"0"	"0"
"1082"	"DVU_1056"	""	"cobalt ABC transporter ATP-binding protein"	"822"	"0"	"0.0307569657158565"	"0"	"0"	"0"
"1083"	"DVU_1057"	""	"cobalt ABC transporter permease"	"771"	"0"	"0.0288486868210771"	"0"	"0"	"0"
"1084"	"DVU_1058"	"cbiM"	"cobalt transport protein CbiM"	"615"	"0"	"0.023011598437046"	"0"	"0"	"0"
"1085"	"DVU_1059"	""	"aminotransferase"	"1173"	"0"	"0.0438904145799267"	"0"	"0"	"0"
"1086"	"DVU_1060"	""	"glycosyl transferase family protein"	"1104"	"0"	"0.0413086254869898"	"0"	"0"	"0"
"1087"	"DVU_1061"	""	"glycosyl transferase family protein"	"1062"	"0"	"0.0397371016912891"	"0"	"0"	"0"
"1088"	"DVU_1062"	""	"hypothetical protein"	"771"	"0"	"0.0288486868210771"	"0"	"0"	"0"
"1089"	"DVU_1063"	""	"transcriptional regulator"	"1440"	"0"	"0.0538808158525954"	"0"	"0"	"0"
"1090"	"DVU_1064"	""	"aconitate hydratase"	"1929"	"0"	"0.0721778429025393"	"0"	"0"	"0"
"1091"	"DVU_1065"	""	"peptidyl-prolyl cis-trans isomerse domain-containing protein"	"1890"	"0"	"0.0707185708065315"	"0"	"0"	"0"
"1092"	"DVU_1066"	"gpt"	"xanthine-guanine phosphoribosyltransferase"	"492"	"0"	"0.0184092787496368"	"0"	"0"	"0"
"1093"	"DVU_1067"	""	"Bmp family membrane protein"	"1149"	"0"	"0.0429924009823834"	"0"	"0"	"0"
"1094"	"DVU_1068"	""	"branched-chain amino acid ABC transporter permease"	"1065"	"0"	"0.039849353390982"	"0"	"0"	"0"
"1095"	"DVU_1069"	""	"branched chain amino acid ABC transporter permease"	"921"	"0"	"0.0344612718057225"	"0"	"0"	"0"
"1096"	"DVU_1070"	""	"branched chain amino acid ABC transporter ATP-binding protein"	"1575"	"0"	"0.0589321423387762"	"0"	"0"	"0"
"1097"	"DVU_1071"	""	"hypothetical protein"	"591"	"0"	"0.0221135848395027"	"0"	"0"	"0"
"1098"	"DVU_1072"	""	"hypothetical protein"	"663"	"0"	"0.0248076256321325"	"0"	"0"	"0"
"1099"	"DVU_1073"	""	"hypothetical protein"	"927"	"0"	"0.0346857752051083"	"0"	"0"	"0"
"1100"	"DVU_1074"	"rpmH"	"50S ribosomal protein L34"	"135"	"0"	"0.00505132648618082"	"0"	"0"	"0"
"1101"	"DVU_1075"	"rnpA"	"ribonuclease P protein component"	"291"	"0"	"0.010888414870212"	"0"	"0"	"0"
"1102"	"DVU_1076"	""	"hypothetical protein"	"261"	"0"	"0.00976589787328292"	"0"	"0"	"0"
"1103"	"DVU_1077"	""	"inner membrane protein, 60 kDa"	"1605"	"0"	"0.0600546593357053"	"0"	"0"	"0"
"1104"	"DVU_1078"	""	"R3H domain-containing protein"	"1293"	"0"	"0.048380482567643"	"0"	"0"	"0"
"1105"	"DVU_1079"	"trmE"	"tRNA modification GTPase TrmE"	"1374"	"0"	"0.0514112784593515"	"0"	"0"	"0"
"1106"	"DVU_1080"	""	"iron-sulfur cluster-binding protein"	"543"	"0"	"0.0203175576444162"	"0"	"0"	"0"
"1107"	"DVU_1081"	""	"iron-sulfur cluster-binding protein"	"1620"	"0"	"0.0606159178341698"	"0"	"0"	"0"
"1108"	"DVU_1082"	""	"3' exoribonuclease"	"609"	"0"	"0.0227870950376601"	"0"	"0"	"0"
"1110"	"DVU_1084"	"pstB-1"	"phosphate transporter ATP-binding protein"	"768"	"0"	"0.0287364351213842"	"0"	"0"	"0"
"1111"	"DVU_1085"	"phoU"	"phosphate transport system protein PhoU"	"666"	"0"	"0.0249198773318254"	"0"	"0"	"0"
"1112"	"DVU_1086"	""	"hypothetical protein"	"750"	"0"	"0.0280629249232268"	"0"	"0"	"0"
"1113"	"DVU_1087"	""	"hypothetical protein"	"981"	"0"	"0.0367063057995806"	"0"	"0"	"0"
"1114"	"DVU_1088"	""	"hypothetical protein"	"177"	"0"	"0.00662285028188152"	"0"	"0"	"0"
"1115"	"DVU_1089"	"alaS"	"alanyl-tRNA synthetase"	"2640"	"0"	"0.0987814957297583"	"0"	"0"	"0"
"1116"	"DVU_1090"	"recA"	"recombinase A"	"1074"	"0"	"0.0401861084900607"	"0"	"0"	"0"
"1117"	"DVU_1091"	""	"hypothetical protein"	"1107"	"0"	"0.0414208771866827"	"0"	"0"	"0"
"1119"	"DVU_1093"	""	"HAD family hydrolase"	"531"	"0"	"0.0198685508456446"	"0"	"0"	"0"
"1120"	"DVU_1094"	"argH"	"argininosuccinate lyase"	"1383"	"0"	"0.0517480335584302"	"0"	"0"	"0"
"1121"	"DVU_1095"	"argG"	"argininosuccinate synthase"	"1191"	"0"	"0.0445639247780841"	"0"	"0"	"0"
"1122"	"DVU_1096"	"argF"	"ornithine carbamoyltransferase"	"903"	"0"	"0.033787761607565"	"0"	"0"	"0"
"1123"	"DVU_1097"	""	"hypothetical protein"	"750"	"0"	"0.0280629249232268"	"0"	"0"	"0"
"1124"	"DVU__tRNA-Thr-2"	""	"tRNA-Thr"	"76"	"0"	"0.00284370972555365"	"0"	"0"	"0"
"1125"	"DVU_1098"	""	"adenine specific DNA methyltransferase"	"744"	"0"	"0.027838421523841"	"0"	"0"	"0"
"1126"	"DVU_1099"	""	"tail fiber assembly protein"	"447"	"0"	"0.0167255032542432"	"0"	"0"	"0"
"1127"	"DVU_1100"	""	"tail fiber protein"	"1518"	"0"	"0.056799360044611"	"0"	"0"	"0"
"1128"	"DVU_1101"	""	"hypothetical protein"	"657"	"0"	"0.0245831222327467"	"0"	"0"	"0"
"1129"	"DVU_1102"	""	"baseplate assembly protein"	"1155"	"0"	"0.0432169043817692"	"0"	"0"	"0"
"1130"	"DVU_1103"	""	"baseplate assembly protein"	"435"	"0"	"0.0162764964554715"	"0"	"0"	"0"
"1131"	"DVU_1104"	""	"baseplate assembly protein"	"732"	"0"	"0.0273894147250693"	"0"	"0"	"0"
"1132"	"DVU_1105"	""	"hypothetical protein"	"801"	"0"	"0.0299712038180062"	"0"	"0"	"0"
"1133"	"DVU_1106"	""	"hypothetical protein"	"552"	"0"	"0.0206543127434949"	"0"	"0"	"0"
"1134"	"DVU_1107"	""	"tail tape measure protein"	"2343"	"0"	"0.0876685774601605"	"0"	"0"	"0"
"1135"	"DVU_1108"	""	"hypothetical protein"	"333"	"0"	"0.0124599386659127"	"0"	"0"	"0"
"1136"	"DVU_1109"	""	"ATPase"	"1023"	"0"	"0.0382778295952813"	"0"	"0"	"0"
"1137"	"DVU_1110"	""	"hypothetical protein"	"447"	"0"	"0.0167255032542432"	"0"	"0"	"0"
"1138"	"DVU_1111"	""	"hypothetical protein"	"1686"	"0"	"0.0630854552274138"	"0"	"0"	"0"
"1139"	"DVU_1112"	""	"hypothetical protein"	"381"	"0"	"0.0142559658609992"	"0"	"0"	"0"
"1140"	"DVU_1113"	""	"hypothetical protein"	"537"	"0"	"0.0200930542450304"	"0"	"0"	"0"
"1141"	"DVU_1114"	""	"virion morphogenesis protein"	"441"	"0"	"0.0165009998548573"	"0"	"0"	"0"
"1142"	"DVU_1115"	""	"hypothetical protein"	"432"	"0"	"0.0161642447557786"	"0"	"0"	"0"
"1143"	"DVU_1116"	""	"hypothetical protein"	"996"	"0"	"0.0372675642980452"	"0"	"0"	"0"
"1144"	"DVU_1117"	""	"hypothetical protein"	"348"	"0"	"0.0130211971643772"	"0"	"0"	"0"
"1145"	"DVU_1118"	""	"hypothetical protein"	"951"	"0"	"0.0355837888026516"	"0"	"0"	"0"
"1146"	"DVU_1119"	""	"virion morphogenesis protein"	"1302"	"0"	"0.0487172376667217"	"0"	"0"	"0"
"1147"	"DVU_1120"	""	"hypothetical protein"	"1593"	"0"	"0.0596056525369337"	"0"	"0"	"0"
"1148"	"DVU_1121"	""	"hypothetical protein"	"621"	"0"	"0.0232361018364318"	"0"	"0"	"0"
"1149"	"DVU_1122"	""	"portal protein"	"1485"	"0"	"0.055564591347989"	"0"	"0"	"0"
"1150"	"DVU_1123"	""	"hypothetical protein"	"570"	"0"	"0.0213278229416524"	"0"	"0"	"0"
"1151"	"DVU_1124"	""	"hypothetical protein"	"243"	"0"	"0.00909238767512548"	"0"	"0"	"0"
"1152"	"DVU_1125"	""	"hypothetical protein"	"474"	"0"	"0.0177357685514793"	"0"	"0"	"0"
"1153"	"DVU_1126"	""	"lipoprotein"	"306"	"0"	"0.0114496733686765"	"0"	"0"	"0"
"1154"	"DVU_1127"	""	"hypothetical protein"	"414"	"0"	"0.0154907345576212"	"0"	"0"	"0"
"1155"	"DVU_1128"	""	"lysozyme"	"666"	"0"	"0.0249198773318254"	"0"	"0"	"0"
"1156"	"DVU_1129"	""	"hypothetical protein"	"369"	"0"	"0.0138069590622276"	"0"	"0"	"0"
"1157"	"DVU_1130"	""	"DNA-binding protein"	"465"	"0"	"0.0173990134524006"	"0"	"0"	"0"
"1158"	"DVU_1131"	""	"hypothetical protein"	"366"	"0"	"0.0136947073625347"	"0"	"0"	"0"
"1159"	"DVU_1132"	""	"hypothetical protein"	"510"	"0"	"0.0190827889477942"	"0"	"0"	"0"
"1160"	"DVU_1133"	""	"hypothetical protein"	"459"	"0"	"0.0171745100530148"	"0"	"0"	"0"
"1161"	"DVU_1134"	"hupB"	"DNA-binding protein HU subunit beta"	"288"	"0"	"0.0107761631705191"	"0"	"0"	"0"
"1162"	"DVU_1135"	""	"hypothetical protein"	"240"	"0"	"0.00898013597543257"	"0"	"0"	"0"
"1163"	"DVU_1136"	""	"host-nuclease inhibitor protein Gam"	"513"	"0"	"0.0191950406474871"	"0"	"0"	"0"
"1164"	"DVU_1137"	""	"hypothetical protein"	"189"	"0"	"0.00707185708065315"	"0"	"0"	"0"
"1165"	"DVU_1138"	""	"hypothetical protein"	"633"	"0"	"0.0236851086352034"	"0"	"0"	"0"
"1166"	"DVU_1139"	""	"bacteriophage DNA transposition B protein"	"738"	"0"	"0.0276139181244551"	"0"	"0"	"0"
"1167"	"DVU_1140"	""	"bacteriophage transposase A protein"	"2154"	"0"	"0.0805967203795073"	"0"	"0"	"0"
"1168"	"DVU_1141"	""	"hypothetical protein"	"432"	"0"	"0.0161642447557786"	"0"	"0"	"0"
"1169"	"DVU_1142"	""	"transcriptional regulator"	"270"	"0"	"0.0101026529723616"	"0"	"0"	"0"
"1170"	"DVU_1143"	""	"hypothetical protein"	"426"	"0"	"0.0159397413563928"	"0"	"0"	"0"
"1171"	"DVU_1144"	""	"Cro/CI family transcriptional regulator"	"768"	"0"	"0.0287364351213842"	"0"	"0"	"0"
"1172"	"DVU_1145"	""	"hypothetical protein"	"141"	"0"	"0.00527582988556663"	"0"	"0"	"0"
"1173"	"DVU_1146"	""	""	"534"	"0"	"0.0199808025453375"	"0"	"0"	"0"
"1174"	"DVU_1147"	""	"alginate o-acetyltransferase AlgI"	"1380"	"0"	"0.0516357818587373"	"0"	"0"	"0"
"1175"	"DVU_1148"	""	"hypothetical protein"	"1047"	"0"	"0.0391758431928246"	"0"	"0"	"0"
